iter	F1	Logloss
1721	0.823025695	0.2928284474
1722	0.8231360421	0.292770304
1723	0.8230853153	0.2927471113
1724	0.8231417942	0.2927091035
1725	0.8231867299	0.2926781211
1726	0.8233317697	0.2926345282
1727	0.8233908049	0.2926122762
1728	0.8234074931	0.2925661847
1729	0.8234010756	0.2925192702
1730	0.8233920936	0.2924826146
1731	0.8233895291	0.2924519262
1732	0.8234216252	0.2924269991
1733	0.8234524206	0.2923975747
1734	0.8235480177	0.2923633001
1735	0.8236134513	0.2923264093
1736	0.8236679808	0.2923074201
1737	0.823615375	0.2922747034
1738	0.8236371865	0.2922598001
1739	0.8236788867	0.2922443971
1740	0.8237270021	0.2922208222
1741	0.8237186653	0.2921794928
1742	0.8236711946	0.2921405737
1743	0.8236339841	0.2921204381
1744	0.8237250615	0.2920846349
1745	0.8237577767	0.2920575621
1746	0.8238046163	0.2920370444
1747	0.8238495093	0.2920024464
1748	0.8239649729	0.2919649383
1749	0.8239938494	0.2919407755
1750	0.8240118216	0.2919172889
1751	0.8240413084	0.2918663767
1752	0.8240567067	0.2918452122
1753	0.8241233977	0.2918189624
1754	0.8241798385	0.291781131
1755	0.8241708513	0.2917671684
1756	0.8241426313	0.2917400955
1757	0.8241439477	0.2917077316
1758	0.8243222612	0.2916685186
1759	0.824361386	0.291613638
1760	0.8244139954	0.2915736019
1761	0.8244018408	0.2915617263
1762	0.8244326423	0.2915006728
1763	0.8244705215	0.2914587554
1764	0.8244794251	0.2914360037
1765	0.8245249584	0.2913851796
1766	0.8244671861	0.291360282
1767	0.8245152989	0.2913290645
1768	0.824485167	0.2912809448
1769	0.8244543675	0.291255812
1770	0.8244864134	0.2912308262
1771	0.8245473429	0.2911871451
1772	0.8245813955	0.2911567507
1773	0.824624343	0.2911300306
1774	0.824619847	0.2910925225
1775	0.8246480639	0.2910682421
1776	0.8246788651	0.2910381122
1777	0.8246717844	0.2910037788
1778	0.8247487882	0.2909486925
1779	0.8247640751	0.2909240006
1780	0.8248333161	0.2909007785
1781	0.8248845665	0.2908662687
1782	0.8249205423	0.2908333169
1783	0.8249544805	0.2908076256
1784	0.8249167244	0.2907629451
1785	0.8248800698	0.2907145609
1786	0.8249250395	0.2906846661
1787	0.8249461662	0.2906116194
1788	0.8249711083	0.290587633
1789	0.8250389735	0.2905594431
1790	0.8250716785	0.2905397191
1791	0.8251101033	0.2904978605
1792	0.8250908913	0.290479518
1793	0.8251595777	0.2904564135
1794	0.8251909104	0.2904381298
1795	0.8252999242	0.2904002101
1796	0.8252698136	0.2903655828
1797	0.8253436979	0.2903327191
1798	0.8253346998	0.2902977684
1799	0.8253776172	0.2902592609
1800	0.825443029	0.2902181078
1801	0.8254316102	0.2901959439
1802	0.8255738527	0.2901553787
1803	0.8255731557	0.2901322448
1804	0.8255129407	0.2901001454
1805	0.8255238427	0.2900766882
1806	0.8255783529	0.290055171
1807	0.8255283427	0.2900252174
1808	0.8255719511	0.2900006726
1809	0.8256129602	0.2899653103
1810	0.8257046764	0.2899005824
1811	0.8256885735	0.2898808583
1812	0.8257269779	0.2898560783
1813	0.8256930742	0.2898287997
1814	0.8257013752	0.2897951129
1815	0.8257250781	0.2897499915
1816	0.8257743815	0.2897205671
1817	0.8257269779	0.2896884971
1818	0.8257978723	0.2896664508
1819	0.8258260713	0.2895923165
1820	0.8259267737	0.289550017
1821	0.8258921759	0.2895240024
1822	0.8259305684	0.2894994575
1823	0.8258824683	0.2894711207
1824	0.8259561621	0.2894423723
1825	0.8259703738	0.2894121542
1826	0.8259120786	0.2893751458
1827	0.8258691825	0.2893571854
1828	0.8259004725	0.2893374613
1829	0.8260087633	0.2893042155
1830	0.8260613657	0.289270617
1831	0.8261182318	0.2892426329
1832	0.8261644351	0.2891939253
1833	0.826165148	0.2891617377
1834	0.8261876604	0.289133783
1835	0.8261511715	0.2891073569
1836	0.8261601766	0.2890822829
1837	0.8262947643	0.2890398364
1838	0.8262800774	0.2890165555
1839	0.8262999842	0.2889730508
1840	0.8262642118	0.2889485354
1841	0.8262992675	0.2889328678
1842	0.8262788999	0.2889011212
1843	0.8263165639	0.2888775757
1844	0.8263459348	0.288811525
1845	0.8263535054	0.2887879208
1846	0.8263568342	0.2887704895
1847	0.826338821	0.2887561447
1848	0.8264200706	0.2887210177
1849	0.8264046689	0.2887015287
1850	0.8264508746	0.2886626391
1851	0.8264752843	0.2886325385
1852	0.826452766	0.28859165
1853	0.8264918562	0.2885711029
1854	0.8265430114	0.288551614
1855	0.8265340039	0.2885314196
1856	0.8265638025	0.2884995847
1857	0.8265559623	0.2884527584
1858	0.8265097655	0.2884185719
1859	0.826609718	0.2883668366
1860	0.8266769812	0.2883301222
1861	0.8267032763	0.2882951127
1862	0.82672914	0.288228915
1863	0.8267483165	0.288204135
1864	0.8267866677	0.2881628056
1865	0.8268825346	0.2881130397
1866	0.8269306197	0.2880825277
1867	0.8269820603	0.2880385527
1868	0.8269854155	0.288001221
1869	0.8269955763	0.2879784398
1870	0.8270763531	0.2879268515
1871	0.8271436121	0.2878891964
1872	0.8272503432	0.2878688256
1873	0.8273021926	0.2878208823
1874	0.827304074	0.2878048032
1875	0.8273487886	0.2877762018
1876	0.8273341323	0.2877445727
1877	0.8273532952	0.2877159419
1878	0.8274089003	0.2876971879
1879	0.8275133313	0.2876630309
1880	0.8274723838	0.287639456
1881	0.8274742633	0.2875923651
1882	0.8274321822	0.2875662623
1883	0.827490795	0.2875179369
1884	0.8275249747	0.2874806051
1885	0.8275670494	0.2874585295
1886	0.8275708061	0.2874314272
1887	0.8276857389	0.287361173
1888	0.8276894925	0.2873342472
1889	0.8277172936	0.28729815
1890	0.8277398342	0.2872777499
1891	0.8277540885	0.2872298065
1892	0.8277146623	0.2871989711
1893	0.8277646162	0.2871656959
1894	0.8278119367	0.2871451782
1895	0.8278528717	0.2871131082
1896	0.8278494799	0.2870819788
1897	0.8278686293	0.2870646651
1898	0.8279020629	0.2870478805
1899	0.8278971991	0.2870198083
1900	0.8279298758	0.2869936467
1901	0.827991069	0.2869532579
1902	0.8279944669	0.2869365615
1903	0.8280267959	0.2868938799
1904	0.8281312122	0.2868701287
1905	0.8281312122	0.2868455544
1906	0.8281409991	0.28681078
1907	0.8280790431	0.2867862352
1908	0.8281324044	0.2867351172
1909	0.8282180186	0.2866937877
1910	0.8283588593	0.2866654215
1911	0.8283682072	0.2866438749
1912	0.8283764575	0.2866247975
1913	0.8283831618	0.2865924924
1914	0.8283445526	0.2865664189
1915	0.8283156152	0.2865141545
1916	0.8284064917	0.2864864056
1917	0.8284436796	0.2864508082
1918	0.828500324	0.2864311135
1919	0.8285021918	0.2864142701
1920	0.8285266185	0.2863913714
1921	0.8285457565	0.2863504535
1922	0.8285119916	0.2863217345
1923	0.8285308165	0.2863070076
1924	0.8286190409	0.2862866956
1925	0.8285634929	0.2862668539
1926	0.8285645824	0.2862466889
1927	0.8285991243	0.2862116206
1928	0.8286790973	0.2861809616
1929	0.8286629129	0.286148921
1930	0.8286504618	0.2861186735
1931	0.8286493757	0.2860876617
1932	0.8286703767	0.2860662327
1933	0.8286775356	0.2860403651
1934	0.8287030483	0.2860231396
1935	0.8288047917	0.2859925099
1936	0.8287851729	0.285934631
1937	0.8288268667	0.2859017674
1938	0.8288234333	0.285880162
1939	0.8288534515	0.2858642593
1940	0.8288693474	0.2858287207
1941	0.8288967173	0.2857825704
1942	0.8288821009	0.285765051
1943	0.8289440013	0.2857287187
1944	0.8290367015	0.2856929449
1945	0.8291583412	0.2856642259
1946	0.8291785304	0.2856370943
1947	0.8292385499	0.285609463
1948	0.829265637	0.2855857705
1949	0.8291902133	0.2855660465
1950	0.8292438603	0.2855309488
1951	0.829283696	0.2855036995
1952	0.8293017558	0.2854746866
1953	0.8293792938	0.2854239802
1954	0.829387524	0.2853899995
1955	0.8293737207	0.2853516389
1956	0.8294196752	0.2853190104
1957	0.8294398502	0.2852891156
1958	0.8294661426	0.2852435827
1959	0.8294289619	0.2852193612
1960	0.8294908297	0.2851999898
1961	0.8295383409	0.2851633342
1962	0.8296344683	0.2851275016
1963	0.8295845491	0.2850992236
1964	0.8295999521	0.2850654781
1965	0.8296065667	0.2850165353
1966	0.8296371297	0.2849929311
1967	0.8296235813	0.2849677101
1968	0.8296753544	0.2849118889
1969	0.8296490646	0.2848801716
1970	0.8297008361	0.284858919
1971	0.8297101055	0.2848397828
1972	0.8297552691	0.2848128276
1973	0.829739866	0.2847819334
1974	0.829742529	0.2847731443
1975	0.8296979363	0.2847510392
1976	0.8296870492	0.2847287283
1977	0.829752372	0.2847011852
1978	0.8296979363	0.2846730835
1979	0.8297305978	0.2846304901
1980	0.8299095333	0.2845861917
1981	0.8299631502	0.2845715236
1982	0.8300064777	0.2845485366
1983	0.8299337503	0.2845048556
1984	0.8299347871	0.2844861309
1985	0.829956561	0.2844641434
1986	0.8300120296	0.2844405098
1987	0.8300093623	0.2844124669
1988	0.8300167643	0.2843643178
1989	0.8300295005	0.2843454168
1990	0.8300802299	0.2843248991
1991	0.8300348356	0.2843048222
1992	0.830156432	0.2842724289
1993	0.8301675248	0.2842415347
1994	0.8301911438	0.2842224573
1995	0.830211066	0.2841854489
1996	0.8302410511	0.2841493518
1997	0.8302673401	0.2841297159
1998	0.8303320218	0.2841034367
1999	0.8303365406	0.2840681039
2000	0.8303447525	0.2840449994
2001	0.8304102478	0.2840126648
2002	0.8304192855	0.2839965563
2003	0.8305046932	0.2839617526
2004	0.8304927953	0.2839288595
2005	0.8304864312	0.2838943203
2006	0.8305673149	0.2838685702
2007	0.8306625821	0.283837823
2008	0.8306354639	0.2838174228
2009	0.8306691187	0.2837773574
2010	0.8306689447	0.2837328827
2011	0.8307705701	0.2837087493
2012	0.830716159	0.2836929642
2013	0.8307496422	0.2836499592
2014	0.8308104167	0.2836251792
2015	0.8308619873	0.2835938735
2016	0.8309637682	0.283570328
2017	0.8310352708	0.2835186515
2018	0.8310424761	0.2834875809
2019	0.8310987289	0.2834596556
2020	0.8311171081	0.2834140051
2021	0.8311552649	0.2833846983
2022	0.8311296834	0.2833580663
2023	0.8311298273	0.2833269958
2024	0.8311099021	0.2833034209
2025	0.8311898855	0.2832844611
2026	0.8311599288	0.2832703221
2027	0.8312335444	0.2832404861
2028	0.8312144703	0.2832188514
2029	0.8312688698	0.2831869577
2030	0.8313378194	0.2831599143
2031	0.8313341493	0.2831243169
2032	0.8314549292	0.2830931875
2033	0.8315347461	0.2830695245
2034	0.8315274151	0.2830463318
2035	0.8316027088	0.2829911573
2036	0.831733358	0.2829340427
2037	0.8317768701	0.2829088511
2038	0.8317942024	0.282876252
2039	0.8318622572	0.2828495907
2040	0.8318867063	0.2828171973
2041	0.8318685144	0.2827844218
2042	0.8319139448	0.2827497063
2043	0.8319457058	0.282719106
2044	0.8319674583	0.2826935617
2045	0.8320473293	0.2826591401
2046	0.8320980538	0.2825987039
2047	0.832122583	0.2825759521
2048	0.8321515573	0.2825604903
2049	0.832087097	0.2825399726
2050	0.8321777575	0.282507932
2051	0.8321660069	0.2824748037
2052	0.8321868832	0.2824461142
2053	0.832200459	0.2824232448
2054	0.8322566612	0.2824040498
2055	0.8322928676	0.2823516091
2056	0.8323083365	0.2823303564
2057	0.8323318451	0.2823009026
2058	0.8323092149	0.2822704493
2059	0.8323454884	0.2822440232
2060	0.832343665	0.2822096016
2061	0.8324170894	0.2821858797
2062	0.832473344	0.2821578957
2063	0.8324578861	0.2821319104
2064	0.8325186099	0.2821119512
2065	0.8325376543	0.2820913452
2066	0.8326173723	0.2820273522
2067	0.8326373483	0.2820047768
2068	0.8326282937	0.2819802907
2069	0.8326654451	0.2819248517
2070	0.8327542615	0.2818916059
2071	0.8327189291	0.2818701475
2072	0.8327343703	0.2818339328
2073	0.8326998885	0.2818017452
2074	0.8327098332	0.2817707334
2075	0.8327225273	0.2817538312
2076	0.8327560425	0.2817155001
2077	0.8328856798	0.28166594
2078	0.8329373128	0.2816354867
2079	0.8330334085	0.2815815468
2080	0.8329872248	0.2815479189
2081	0.8329292029	0.2815053548
2082	0.8330587858	0.2814778999
2083	0.8330714911	0.2814395393
2084	0.8330515615	0.2814017373
2085	0.8331349239	0.2813742235
2086	0.8332119288	0.281348591
2087	0.8332644808	0.2813216945
2088	0.833318839	0.2812951802
2089	0.8333251803	0.2812742215
2090	0.8333840635	0.2812294235
2091	0.8333088751	0.2812017627
2092	0.8333532615	0.2811829499
2093	0.8332844144	0.2811592281
2094	0.833336051	0.2811374463
2095	0.8333288037	0.2811162819
2096	0.8333650402	0.2810890915
2097	0.83334511	0.2810674567
2098	0.8334021829	0.2810346518
2099	0.8334411296	0.2810021703
2100	0.833457439	0.2809641037
2101	0.8334601587	0.2809338856
2102	0.8334719301	0.2809174831
2103	0.833494581	0.2808929089
2104	0.8336032697	0.2808685698
2105	0.8336078003	0.2808479638
2106	0.8335996522	0.2808240069
2107	0.8336875058	0.2807999029
2108	0.833720115	0.2807787385
2109	0.8338233616	0.280751842
2110	0.8338405687	0.2807171558
2111	0.8337889765	0.280690083
2112	0.8338261512	0.2806497824
2113	0.8338858876	0.2806174772
2114	0.8338550498	0.2805704451
2115	0.8338641131	0.2805504565
2116	0.833871371	0.2805212378
2117	0.8338605015	0.280502131
2118	0.8338759028	0.2804670627
2119	0.8339247963	0.2804424297
2120	0.8339320555	0.2804223528
2121	0.8339908491	0.2804035106
2122	0.8340533286	0.2803796418
2123	0.8340804738	0.2803626221
2124	0.8340804738	0.2803345204
2125	0.8341682877	0.2803098874
2126	0.8342488902	0.280277788
2127	0.834261619	0.2802391629
2128	0.8342588266	0.2801951585
2129	0.8342198919	0.2801662925
2130	0.8343122287	0.2801218178
2131	0.8342588266	0.2800819875
2132	0.8343692274	0.2800444794
2133	0.8343981572	0.2800225801
2134	0.8343710272	0.2800069125
2135	0.8344742904	0.2799424198
2136	0.8345096249	0.2799129366
2137	0.8345656745	0.2798880389
2138	0.8345810742	0.279847562
2139	0.8345593428	0.279828073
2140	0.8345738034	0.2798055564
2141	0.8346534546	0.2797741625
2142	0.8346371993	0.2797340383
2143	0.8346697959	0.2797146963
2144	0.8345974139	0.2796923855
2145	0.834684254	0.2796607564
2146	0.8347050419	0.2796372403
2147	0.8348516702	0.2795993207
2148	0.8347303633	0.2795684559
2149	0.8347946069	0.2795495549
2150	0.8348343781	0.2795066675
2151	0.8348777335	0.2794765082
2152	0.8349573624	0.2794514636
2153	0.8348894429	0.2794236265
2154	0.8349174968	0.2793896164
2155	0.8349781387	0.2793602507
2156	0.8349554638	0.2793389981
2157	0.8349880513	0.2793164815
2158	0.8349708612	0.2793006964
2159	0.8349626347	0.2792721832
2160	0.8350159939	0.2792600724
2161	0.8351037254	0.2792372324
2162	0.8351127958	0.2792150392
2163	0.83509477	0.2791880839
2164	0.8351111208	0.2791524571
2165	0.8352414677	0.2791176827
2166	0.8353175034	0.2790757066
2167	0.8353564155	0.2790450182
2168	0.8353969806	0.2790286451
2169	0.8353661848	0.2789934299
2170	0.8354070156	0.2789682677
2171	0.8354224144	0.2789400778
2172	0.8353807553	0.2789224114
2173	0.8353500902	0.2788952798
2174	0.835394366	0.2788479831
2175	0.8354514251	0.2788278181
2176	0.8354929455	0.278803773
2177	0.8354530743	0.2787852835
2178	0.8354631113	0.2787692926
2179	0.835505452	0.2787453944
2180	0.8354882678	0.2787277867
2181	0.8355216716	0.2787057992
2182	0.8355242796	0.2786876625
2183	0.8356075868	0.2786601193
2184	0.8356156945	0.2786280787
2185	0.8356826376	0.2785937747
2186	0.8357766484	0.2785483593
2187	0.8358101981	0.2785338382
2188	0.8358435861	0.2785077354
2189	0.8359204061	0.2784811622
2190	0.8359275325	0.2784348062
2191	0.8359330463	0.2783744876
2192	0.8359213813	0.2783436228
2193	0.8359403419	0.2783151684
2194	0.8359709652	0.2782857145
2195	0.8359782615	0.2782544676
2196	0.836047951	0.2782342438
2197	0.8359981975	0.2781965005
2198	0.8360497313	0.27817369
2199	0.8360742072	0.2781533486
2200	0.8360923647	0.2781216901
2201	0.8361429169	0.2780877682
2202	0.8362388633	0.2780669565
2203	0.8362270215	0.2780407361
2204	0.8361782527	0.2780252449
2205	0.8361429169	0.2779973784
2206	0.8361535914	0.2779788008
2207	0.8361563518	0.2779297404
2208	0.8361573333	0.2778912623
2209	0.8362477538	0.2778534602
2210	0.8362874375	0.2778376457
2211	0.8362513097	0.277795699
2212	0.8362748025	0.2777782089
2213	0.8363671898	0.2777516064
2214	0.8363833772	0.277737438
2215	0.836373309	0.2777093951
2216	0.8364422054	0.2776682714
2217	0.8364929425	0.2776369657
2218	0.8364929425	0.2776058657
2219	0.8364866259	0.277586318
2220	0.8364378668	0.2775634486
2221	0.8364601655	0.2775308201
2222	0.8364727979	0.2775124482
2223	0.8364285831	0.2774942233
2224	0.8364708181	0.2774742934
2225	0.83654603	0.2774539227
2226	0.8365884639	0.2774263501
2227	0.8365856968	0.2774147097
2228	0.8365927928	0.2773760846
2229	0.8366952557	0.2773379004
2230	0.8367611696	0.277305654
2231	0.8368091366	0.2772637367
2232	0.8368732732	0.2772290505
2233	0.8369293232	0.2771969511
2234	0.8369076116	0.2771839291
2235	0.8368957544	0.2771532994
2236	0.8369066099	0.2771106472
2237	0.836869501	0.2770864845
2238	0.8368361631	0.2770458017
2239	0.8368778158	0.277015613
2240	0.836897525	0.2769968002
2241	0.8369399441	0.2769569111
2242	0.8370040706	0.2769316019
2243	0.836981595	0.2769072628
2244	0.8370194682	0.2768855987
2245	0.8369942197	0.2768679029
2246	0.8369040705	0.2768355977
2247	0.8370348661	0.2768045271
2248	0.8370871278	0.276774309
2249	0.8371494782	0.276748265
2250	0.8372443885	0.2767232498
2251	0.8372416114	0.2767023499
2252	0.8372825061	0.2766677519
2253	0.8372996706	0.2766232478
2254	0.8373122907	0.2765735408
2255	0.837344592	0.2765518766
2256	0.837305722	0.2765251271
2257	0.8373536802	0.2764924692
2258	0.837375875	0.2764350313
2259	0.837439974	0.2764150133
2260	0.8373867274	0.2763556058
2261	0.8374546224	0.2763186857
2262	0.8374167711	0.276303312
2263	0.837448314	0.2762809718
2264	0.8374586877	0.2762427582
2265	0.8375227924	0.2762157442
2266	0.837598767	0.2761888771
2267	0.837617691	0.2761412571
2268	0.837652013	0.2761135964
2269	0.8377037793	0.2760924907
2270	0.8377055408	0.2760639775
2271	0.8377209406	0.2760513964
2272	0.8377731592	0.2760320251
2273	0.8377471943	0.276014535
2274	0.837768613	0.2759707364
2275	0.837751453	0.2759541282
2276	0.8378334382	0.275914827
2277	0.8378061618	0.2759011877
2278	0.8378919497	0.2758510103
2279	0.837945479	0.2758159126
2280	0.8379679115	0.2757762293
2281	0.8379893118	0.2757513317
2282	0.8379630634	0.2757297851
2283	0.8379489962	0.2756929531
2284	0.8379434202	0.2756603834
2285	0.8380183494	0.2756133807
2286	0.8380652687	0.2755894238
2287	0.8380456309	0.2755670835
2288	0.8380393263	0.2755475358
2289	0.8381633339	0.2755062064
2290	0.8381776953	0.2754898039
2291	0.8382581902	0.2754532953
2292	0.8382788513	0.2754343942
2293	0.8383040587	0.2754023242
2294	0.8382960026	0.2753744577
2295	0.8383625249	0.2753338925
2296	0.8384255317	0.2753167258
2297	0.838445475	0.2752757491
2298	0.8385105633	0.2752494699
2299	0.8385273731	0.2752220444
2300	0.8384885316	0.275197911
2301	0.8384958752	0.275172984
2302	0.8384962112	0.2751228067
2303	0.8385077671	0.2750915009
2304	0.8384913274	0.2750722472
2305	0.8385368076	0.2750398244
2306	0.8385476557	0.2750180133
2307	0.8385766978	0.2749842678
2308	0.8386029432	0.2749638676
2309	0.8386515879	0.2749468773
2310	0.8387019791	0.2749094574
2311	0.838675034	0.2748847361
2312	0.8388195541	0.2748619549
2313	0.8387852622	0.2748465225
2314	0.8388115074	0.2748243587
2315	0.8388800903	0.2747872033
2316	0.8389350197	0.2747416704
2317	0.8389276669	0.2747245919
2318	0.8389580949	0.2747017813
2319	0.8389710548	0.2746702992
2320	0.8390133848	0.2746499578
2321	0.8390424332	0.2746209743
2322	0.8390815817	0.2745950479
2323	0.8390441228	0.2745312018
2324	0.8390577722	0.2745058927
2325	0.8390937978	0.2744871974
2326	0.839181239	0.2744661799
2327	0.8392137725	0.2744436927
2328	0.8391801768	0.2744282309
2329	0.8391847269	0.2744069195
2330	0.8392218101	0.274390811
2331	0.8392452421	0.2743762311
2332	0.8393001404	0.2743555076
2333	0.839365878	0.274322056
2334	0.8394043056	0.2742854297
2335	0.8394413844	0.2742700855
2336	0.8394522271	0.2742454819
2337	0.8395088499	0.2742224067
2338	0.8395221007	0.2741959218
2339	0.8395301311	0.2741703187
2340	0.8395004174	0.2741453623
2341	0.8396959807	0.2741109407
2342	0.8396858009	0.2740953613
2343	0.8397347978	0.2740621449
2344	0.8397239555	0.2740181111
2345	0.8397445627	0.2740014735
2346	0.839718742	0.2739823961
2347	0.8397809823	0.2739540299
2348	0.8397946405	0.2739265161
2349	0.8398026672	0.2739004427
2350	0.8397673246	0.2738789843
2351	0.8397998515	0.2738481783
2352	0.8398026672	0.273825309
2353	0.8398341149	0.2738023808
2354	0.8398193774	0.2737784826
2355	0.8398404042	0.2737407394
2356	0.8398714245	0.2737146366
2357	0.8398486622	0.2736902975
2358	0.8399102361	0.2736676045
2359	0.8399249767	0.273650232
2360	0.8399650931	0.2736245113
2361	0.8399559875	0.2735919416
2362	0.8400073714	0.273567191
2363	0.8400136588	0.2735520525
2364	0.8400678602	0.2735249797
2365	0.8401307267	0.2735009933
2366	0.8401170668	0.2734700991
2367	0.8401198871	0.2734465831
2368	0.8401660669	0.2734302688
2369	0.8402174443	0.2733732718
2370	0.8402066046	0.2733527835
2371	0.8402048725	0.2733399672
2372	0.8402304645	0.2733096021
2373	0.8402664484	0.2732849103
2374	0.8402447683	0.2732497244
2375	0.8403349503	0.273229677
2376	0.8403839587	0.2731552781
2377	0.8405042982	0.2731264415
2378	0.8404375257	0.2731073641
2379	0.8405192271	0.2730859645
2380	0.8405277079	0.273060626
2381	0.8404540182	0.2730374039
2382	0.8404609364	0.2730103899
2383	0.8404438109	0.2729828173
2384	0.8404735062	0.2729628287
2385	0.840479791	0.2729455444
2386	0.8405317955	0.2729182364
2387	0.8405105829	0.2728990708
2388	0.8405437339	0.2728809634
2389	0.8406122294	0.27284566
2390	0.8406167855	0.272825348
2391	0.8406258977	0.2727965996
2392	0.8406287263	0.2727712023
2393	0.8405784533	0.2727471571
2394	0.8407119938	0.2727198197
2395	0.8407006742	0.2726916299
2396	0.8407320893	0.2726720234
2397	0.8406493049	0.2726429517
2398	0.840717797	0.2726193474
2399	0.8407017772	0.272567083
2400	0.8407154472	0.2725321617
2401	0.8408056194	0.27246373
2402	0.8408747256	0.2724263983
2403	0.8408667187	0.2724015301
2404	0.8408472537	0.2723805126
2405	0.8408912302	0.2723591424
2406	0.8409414851	0.2723494421
2407	0.8409642733	0.2723323341
2408	0.8409951823	0.2723059962
2409	0.8410504867	0.2722765423
2410	0.8410613254	0.2722563185
2411	0.8411412469	0.2722351835
2412	0.8412313928	0.2722121084
2413	0.8412582297	0.2721868286
2414	0.8412547889	0.272155758
2415	0.8413672027	0.2721331532
2416	0.8413905957	0.2721139289
2417	0.8413009787	0.2720845632
2418	0.8413568874	0.2720565203
2419	0.8413951548	0.2720189241
2420	0.8414202658	0.2720018161
2421	0.841421388	0.2719658366
2422	0.8413694444	0.2719415269
2423	0.8414938119	0.2718953767
2424	0.8415873773	0.2718607787
2425	0.8415366277	0.2718348816
2426	0.8415315349	0.2718135702
2427	0.8416050801	0.2717496066
2428	0.841614789	0.2717260905
2429	0.8416695562	0.2717031918
2430	0.8417516809	0.2716810573
2431	0.8417613852	0.2716620975
2432	0.84173457	0.27163088
2433	0.8417847701	0.2716105974
2434	0.8417973194	0.2715946065
2435	0.841890274	0.271551866
2436	0.8419182179	0.2715286146
2437	0.8418423462	0.2715005423
2438	0.8419033791	0.271471353
2439	0.8419062273	0.271427378
2440	0.8419176405	0.2714000406
2441	0.8420664846	0.2713764952
2442	0.8420687675	0.2713431612
2443	0.8420790309	0.2713255241
2444	0.8420545103	0.2713019787
2445	0.8420801733	0.2712769341
2446	0.8421651372	0.2712453638
2447	0.8421776815	0.2712079439
2448	0.8421788239	0.2711554443
2449	0.8422495233	0.2711215224
2450	0.8423276296	0.2711023569
2451	0.8422557947	0.2710807809
2452	0.8423675472	0.271058617
2453	0.842377233	0.2710372762
2454	0.8424485021	0.2709900972
2455	0.8424718748	0.2709701673
2456	0.8424918345	0.270931895
2457	0.8425043738	0.2709144637
2458	0.8424986999	0.2708855977
2459	0.8424941363	0.2708680783
2460	0.8425431873	0.2708384775
2461	0.8425802537	0.2708193119
2462	0.8425506097	0.2707907693
2463	0.8425990629	0.2707795404
2464	0.8425853701	0.2707648429
2465	0.8425944986	0.27072854
2466	0.8426178714	0.2707073461
2467	0.8426526268	0.2706884451
2468	0.8427740405	0.2706588443
2469	0.8427695441	0.270628538
2470	0.8428413572	0.2705986432
2471	0.8428100167	0.2705514936
2472	0.8428721549	0.2705168368
2473	0.8429080588	0.2704977006
2474	0.8429080588	0.2704880296
2475	0.8429234578	0.2704646606
2476	0.8429896215	0.2704345306
2477	0.8430420887	0.2703855291
2478	0.8430791565	0.2703640413
2479	0.8431435211	0.2703228
2480	0.84322913	0.2702952863
2481	0.8432159552	0.2702557793
2482	0.8432895649	0.2702279716
2483	0.8433276821	0.2702063956
2484	0.8434365318	0.2701771475
2485	0.8434216512	0.2701546309
2486	0.8434341793	0.2701380521
2487	0.8434632841	0.2701141245
2488	0.8434775073	0.2700998973
2489	0.8434827353	0.2700672394
2490	0.8435414681	0.2700302604
2491	0.8435585647	0.2700126822
2492	0.8435631337	0.2699881961
2493	0.8436189919	0.2699526575
2494	0.8436115474	0.2699129742
2495	0.843637112	0.2698895463
2496	0.8435567206	0.2698635905
2497	0.8435981999	0.2698354888
2498	0.8435998939	0.2698114731
2499	0.8436653887	0.269789368
2500	0.8436608202	0.2697701142
2501	0.8437058336	0.2697467745
2502	0.8436955133	0.2697304603
2503	0.8437039764	0.2697016531
2504	0.8437821506	0.2696806063
2505	0.8437621832	0.2696136737
2506	0.8438368032	0.2695782233
2507	0.8438772416	0.2695495043
2508	0.8439097288	0.2695011201
2509	0.8439131094	0.269481249
2510	0.8438413723	0.26945156
2511	0.8438664125	0.2694332763
2512	0.8439109176	0.2694117003
2513	0.8439176787	0.2693530572
2514	0.8439843416	0.2693363314
2515	0.8439376465	0.2693164015
2516	0.8439347671	0.2692907103
2517	0.8439467856	0.2692656657
2518	0.8440059991	0.2692375934
2519	0.8440664017	0.2692192803
2520	0.8440606389	0.269187857
2521	0.8440223923	0.269164047
2522	0.8441289848	0.2691325061
2523	0.8441819294	0.2690962326
2524	0.8441761633	0.269073863
2525	0.8441886778	0.269048642
2526	0.8441116922	0.2690278009
2527	0.8441603429	0.2689837083
2528	0.8441576719	0.2689414382
2529	0.8441514153	0.2689111907
2530	0.8442681072	0.2688694203
2531	0.8443592825	0.2688354691
2532	0.8443855043	0.2688170678
2533	0.844335946	0.2688029581
2534	0.8444355437	0.2687786484
2535	0.8444285683	0.2687374366
2536	0.8444627258	0.2687197113
2537	0.8444374692	0.2686976944
2538	0.8444482928	0.2686733847
2539	0.8444307339	0.26864543
2540	0.8444045158	0.2686223549
2541	0.8444107699	0.2686048649
2542	0.8443823843	0.2685921368
2543	0.8444615226	0.2685542466
2544	0.8445240582	0.2685226469
2545	0.8445981416	0.268470941
2546	0.8445570059	0.2684449264
2547	0.8446281976	0.2684120039
2548	0.8446861472	0.2683918977
2549	0.8447073212	0.2683715269
2550	0.8447785101	0.2683425728
2551	0.8449355273	0.2683084157
2552	0.8449879603	0.2682830478
